# Southern Mentawai Islands d18O and d13C Data and Indian Ocean Dipole reconstruction over the last millennium
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/28451
#      Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/coral/indian_ocean/abram2020/abram2020-iod-event.txt
#      Description: NOAA location of the template
#
# Data_Type: Corals and Sclerosponges
#
# Dataset_DOI:
#
# Parameter_Keywords: oxygen isotope, carbon isotope
#---------------------------------------
# Contribution_Date
#    Date: 2020-03-02
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2020-03-02
#---------------------------------------
# Title
#    Study_Name: Southern Mentawai Islands d18O and d13C Data and Indian Ocean Dipole reconstruction over the last millennium
#---------------------------------------
# Investigators
#      Investigators: Abram, Nerilie; Wright, Nicky; Ellis, Bethany; Dixon, Brownyn; Wurtzel, Jennifer; England, Matthew; Ummenhofer, Caroline; Pilibosian, Belle; Cahyarini, Sri Yudawati; Yu, Tsai-Luen; Shen, Chuan-Chou; Cheng, Hai; Edwards, R Lawrence; Heslop, David
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: The coral IOD reconstruction data was compiled from one Porites coral record published in Abram et al. (2015), one Porites microatoll coral record published in Gagan et al. (2015), and seven Porites coral records published in this study. Note that this study extends the length of the record originally published in Abram et al. (2015). This study also adjusts the age model of the record originally published in Gagan et al. (2015) in order to reconstruct a physically plausible seasonal timing for positive IOD events that is consistent with the age model methods used for the other coral records used in the compilation. The coral IOD reconstruction compiled in this study also includes the coral Dipole Mode Index published in Abram et al. (2008), and derived from Porites coral data originally published in Abram et al. (2008), Charles et al. (1997), Charles et al. (2003), and Pfeiffer and Dullo (2006). For further details please refer to the methods published within Abram et al (2020, Nature).
#         Provided Keywords: sea surface temperature, coral, Indian Ocean Dipole, last millennium
#---------------------------------------
# Publication
# Authors: Abram, Nerilie J., Nicky M. Wright, Bethany Ellis, Bronwyn C. Dixon, Jennifer B. Wurtzel, Matthew H. England, Caroline C. Ummenhofer, Belle Pilibosian, Sri Yudawati Cahyarini, Tsai-Luen Yu, Chuan-Chou Shen, Hai Cheng, R. Lawrence Edwards, David Heslop.
# Published_Date_or_Year: 2020
# Published_Title: Coupling of Indo-Pacific Climate Variability over the Last Millennium
# Journal_Name: Nature
# Volume: 
# Edition: 
# Issue: 
# Pages: 
# Report_Number: 
# DOI: 10.1038/s41586-020-2084-4
# Online_Resource: 
# Full_Citation: 
# Abstract: The Indian Ocean Dipole (IOD) affects climate and rainfall across the world, and most severely in nations surrounding the Indian Ocean. The frequency and intensity of positive IOD events increased during the twentieth century and may continue to intensify in a warming world. However, confidence in predictions of future IOD change is limited by known biases in model representations of the IOD and the lack of information on natural IOD variability before anthropogenic climate change. Here we use precisely dated and highly resolved coral records from the eastern equatorial Indian Ocean, where the signature of IOD variability is strong and unambiguous, to produce a semi-continuous reconstruction of IOD variability that covers five centuries of the last millennium. Our reconstruction demonstrates that extreme positive IOD events were rare before 1960. However, the most extreme event on record (1997) is not unprecedented, because at least one event that was approximately 27 to 42 per cent larger occurred naturally during the seventeenth century. We further show that a persistent, tight coupling existed between the variability of the IOD and the El Niño/Southern Oscillation during the last millennium. Indo-Pacific coupling was characterized by weak interannual variability before approximately 1590, which probably altered teleconnection patterns, and by anomalously strong variability during the seventeenth century, which was associated with societal upheaval in tropical Asia. A tendency towards clustering of positive IOD events is evident in our reconstruction, which-together with the identification of extreme IOD variability and persistent tropical Indo-Pacific climate coupling-may have implications for improving seasonal and decadal predictions and managing the climate risks of future IOD variability
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Australian Research Council
#    Grant: DP110101161, DP1401029, FT160100029, CE170100023
#---------------------------------------
# Site_Information
# Site_Name: Southern Mentawai Islands Coral Sites
# Location: Sumatra
# Country: Indonesia
# Northernmost_Latitude: -2.37
# Southernmost_Latitude: -3.18
# Easternmost_Longitude: 100.52
# Westernmost_Longitude: 99.74
# Elevation: 
#---------------------------------------
# Data_Collection
#   Collection_Name: IOD events Abram2020
#   First_Year: 1240
#   Last_Year: 2019
#   Time_Unit: AD
#   Core_Length: 
#   Notes: 
#---------------------------------------
# Chronology_Information 
# Chronology: 
# Analytical errors are 2s of the mean. See publication for details on U-Th age calculations
# Sample_ID	id code for U-Th samples	
# 238U	measured 238U, ppb	
# 238U_error	error on measured 238U, ppb	
# 232Th	measured 232Th, ppt	
# 232Th_error	error on measured 232Th, ppt	
# d234U_measured	measured d234U ratio	
# d234U_error	error on measured d234U ratio	
# 230Th/238U_activity	230Th/238U activity	
# 230Th_238U_error	error on 230Th/238U activity	
# 230Th/232Th_atomic	230Th/232Th atomic ratio, x10-6	
# 230Th/232Th_error	error on 230Th/232Th atomic ratio, x10-6	
# Age_y_ago_uncorrected	uncorrected age, years ago (years before 2012)	
# Age_uncorrected_error	error on uncorrected age, years	
# Age_y_ago_corrected	corrected year, years ago (years before 2012)	
# Age_y_ago_corrected_error	error on corrected age, years	
# Age_yBP	age, years before present, BP 1950	
# Age_yBP_error	age error, years	
# Year_CE	year Common Era	
# Year_CE_error	age error, years	
# d234U_initial_corrected	d234U_initial	
# d234U_initial_error	error on d234U_initial	
# Analysis_year_laboratory	Lab where analysis was undertaken and year/month of measurement	
# Assigned_calendar_year	Assigned calendar year in coral DMI reonconstruction	
# 
# Sample_ID	238U	238U_error	232Th	232Th_error	d234U_measured	d234U_error	230Th/238U_activity	230Th_238U_error	230Th/232Th_atomic	230Th/232Th_error	Age_y_ago_uncorrected	Age_uncorrected_error	Age_y_ago_corrected	Age_y_ago_corrected_error	Age_yBP	Age_yBP_error	Year_CE	Year_CE_error	d234U_initial_corrected	d234U_initial_error	Analysis_year_laboratory	Assigned_calendar_year	
# SMG01-A-10c-13cm	2315.23613570725	4.3651773595132	1122.00124133953	3.57645352029255	141.230349992202	2.37988080936923	3.53482420366299E-03	3.21556057795665E-05	120.264216809423	1.13684784037137	338.258923760233	3.16167441140394	322.251491022064	9.25822247802095	260.251491022064	9.25822247802095	1690	9.25822247802095	141.360751614649	2.38207960052538	May 2017, HISPEC, NTU	1687	
# SMG01-A-10c-34cm	2371.09782453115	1.47524263186121	1552.70739098852	2.51486625904369	146.851327841303	1.02090774985517	3.74838350127059E-03	3.51956084390672E-05	94.5098611135853	0.898588172433969	357.464606847604	3.37679861601452	337.1	12.46	275.1	12.46	1675	12.46	146.993491742284	1.02190184963647	May 2012, HISPEC, NTU	NaN  
# NP01-A-3-10.5cm	2953.5739953323	5.90543202773533	954.502312299988	6.20174865165319	142.228826141823	2.38582238157383	3.69009785199987E-03	1.2858986363212E-04	188.267521852433	6.66305016825219	352.831423066315	12.3364844753134	342.166458603958	13.6289825098225	280.166458603958	13.6289825098225	1670	13.6289825098225	142.367510602936	2.38815436438943	May 2017, HISPEC, NTU	1675	
# NP01-A-3-59cm	2626.59299288781	4.66078675349452	1840.27131746523	5.096968871595	145.017893397013	2.27746300058301	4.07740443302337E-03	3.51236709127491E-05	95.9536207934431	0.851381088821416	388.975884197785	3.44487197149743	365.90951142585	13.0057968768792	303.90951142585	13.0057968768792	1646	13.0057968768792	145.170539638487	2.27986310945784	May 2017, HISPEC, NTU	NaN  
# P01-C-2a-42cm-2b	2307.55906458553	2.76479637866874	2538.58014326873	51.0002245949902	147.198812470296	1.94787070109381	5.09854206200497E-03	9.25110640453844E-05	76.4141211131687	2.06657746331195	485.67072484932	8.86981100075522	450	29	388	29	1562	29	147.389093095542	1.95040943416939	Feb 2012, U Minnesota	NaN  
# P01-C-2a-10cm	2534.07359928307	4.78947819300687	8414.9418232461	21.4843139232413	144.188867040483	2.26785101189862	6.00797121641811E-03	1.01864430406257E-04	29.8306421556851	0.508360132557626	574.031060374507	9.8238322054691	464.588303583416	60.3494067831047	402.588303583416	60.3494067831047	1547	60.3494067831047	144.391344120722	2.27109305922046	May 2017, HISPEC, NTU	NaN  
# P01-C-2a-84cm-3b-II	1956.51015609417	1.67243670804209	1703.23152739597	34.3691566804413	144.046809217564	1.42016479705689	5.53404525121783E-03	1.266484495968E-04	104.813396266602	3.19670793590804	528.708817883555	12.1457664994486	500	25	438	25	1512	25	144.252880416519	1.42221934493746	Feb 2012, U Minnesota	1532	
# P01-C-2a-84cm-3b-I	2356.71144152701	1.91819739310919	2452.47569244951	49.3235528516832	144.721650483063	1.28140025816146	5.58922429292396E-03	1.12834984282201E-04	88.556186277224	2.5224884770979	533.677160839405	10.8158361836674	499	28	437	28	1513	28	144.928955990908	1.28326623053304	Feb 2012, U Minnesota	NaN  
# P01-C-2b-Base	2390.73744522454	4.27670593191546	1311.52107381753	4.15569714832257	145.543048708729	2.32206758954876	6.09726682447847E-03	4.24896263188603E-05	183.2561101103	1.36402053387285	581.893789247404	4.23415723837503	563.843097932868	10.6847961743684	501.843097932868	10.6847961743684	1448	10.6847961743684	145.777039197558	2.32580290059872	May 2017, HISPEC, NTU	1452	
# P01-C-2b (5)	2428	2	1108	22	143.8	1.5	0.00601	0.00002	217	4	574	2	559	12	499	12	1451	12	144	1	MMM 2009, U Minnesota	NaN  
# SMG01-A-5b-7cm	2358.7360833102	3.6073004426542	5875.18364880464	14.6895711785566	143.758466238919	2.0488334989264	8.05027597112168E-03	9.67705744026996E-05	53.2887245339985	0.64918615151981	770.117184668245	9.39166731666051	688.01134610451	45.6398509463134	626.01134610451	45.6398509463134	1324	45.6398509463134	144.047821192577	2.05299429871093	May 2017, HISPEC, NTU	NaN  
# SMG01-A-2-39cm	2694.89659481588	4.68251185915112	9444.34269788059	22.7217278251038	142.628941289544	2.45595240586885	8.8065625867953E-03	1.23778871836357E-04	41.4327201453283	0.586416472627625	843.572596830413	12.0395111658838	727.921553924835	64.0612924285886	665.921553924835	64.0612924285886	1284	64.0612924285886	142.936158686246	2.46130163044027	May 2017, HISPEC, NTU	1249	
# SMG01-A-5b-49cm	2558.19583066048	1.73602895784104	5870.35995212369	11.8913201390408	147.753155457353	1.12789069180013	8.41142276221051E-03	1.00510931672265E-04	60.5217910816597	0.732362269502708	803.095460209329	9.66299900051978	730.382908171187	40	668.382908171187	40	1282	40	148.066770106697	1.13034611716075	May 2012, HISPEC, NTU	1271	
# SMG01-A-4a-17cm	2444.64464846724	4.38436353922673	797.244865367061	3.19760690662686	146.038315088455	2.14972164681373	0.008086120504396	6.70934262435869E-05	408.818810462947	3.69560321816314	772.012337063403	6.59000308715546	761.287429678476	8.79409232658838	699.287429678476	8.79409232658838	1251	8.79409232658838	146.353726522616	2.1543668616517	May 2017, HISPEC, NTU	1259	
# 
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## Year	age,,,year Common Era,,Corals and Sclerosponges,,,N,
## July-Dec-anom	Dipole Mode Index,,,dimensionless,Jul-Dec,Climate Reconstructions; Corals and Sclerosponges,normalized,,N,normalized July-December anomaly relative to 1961-1990
## 30-y-stdev	Dipole Mode Index,,one standard deviation,percent,,Climate Reconstructions; Corals and Sclerosponges,,,N,moving 30y standard deviation; percentage change relative to 1961-1990
## pIOD-events	Dipole Mode Index,,,,,Climate Reconstructions; Corals and Sclerosponges,,,N,0 = no event; 1 = event; classified positive IOD event year
## epIOD-events	Dipole Mode Index,,,,,Climate Reconstructions; Corals and Sclerosponges,,,N,0 = no event; 1 = event; classified extreme positive IOD event year
#------------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values: NaN
Year 	July-Dec-anom	30-y-stdev	pIOD-events	epIOD-events	
1240	NaN	5.110536	0	0	
1241	-0.60551987	10.43632	0	0	
1242	-0.14357155	8.061502	0	0	
1243	0.57365191	4.840072	0	0	
1244	0.49782634	2.580668	0	0	
1245	-0.04202465	0.085841	0	0	
1246	0.25913088	-2.26337	0	0	
1247	0.23690043	-3.62392	0	0	
1248	0.91327589	-3.93945	0	0	
1249	-0.04304104	-5.0769	0	0	
1250	-0.37342328	2.439187	0	0	
1251	2.42040274	1.165326	1	1	
1252	-0.20435882	0.19241	0	0	
1253	-0.1285603	-1.04578	0	0	
1254	0.12296508	1.195693	0	0	
1255	1.43209398	-0.18559	1	0	
1256	-0.1101958	-0.18117	0	0	
1257	0.27136166	-3.10745	0	0	
1258	-0.05345062	-3.65813	0	0	
1259	0.49157825	-2.69957	0	0	
1260	0.10418803	-2.87738	0	0	
1261	0.72228789	-3.19901	0	0	
1262	-0.31686183	-3.10576	0	0	
1263	0.72664881	-2.78623	0	0	
1264	-1.1696927	-4.32611	0	0	
1265	0.6741888	-4.68505	0	0	
1266	-0.24365428	-6.31985	0	0	
1267	0.63624906	-26.4942	0	0	
1268	1.28179297	-27.386	1	0	
1269	-0.03898717	-27.0082	0	0	
1270	0.22062405	-27.0333	0	0	
1271	0.45767917	-34.2707	0	0	
1272	0.05880689	-34.8404	0	0	
1273	-0.27065135	-34.0481	0	0	
1274	0.30710708	-33.4016	0	0	
1275	0.13625848	-33.6807	0	0	
1276	0.44503912	-33.6159	0	0	
1277	-0.00602	-34.2589	0	0	
1278	0.13635444	-35.7508	0	0	
1279	0.29818174	-37.2245	0	0	
1280	0.40053849	-49.7964	0	0	
1281	-0.19859284	-50.0734	0	0	
1282	0.21686647	-45.7936	0	0	
1283	0.6862929	-45.5011	0	0	
1284	0.35862389	-53.8862	0	0	
1285	-0.09142924	-52.1957	0	0	
1286	0.16299463	-50.7615	0	0	
1287	0.59529669	-50.3924	0	0	
1288	-0.21458165	-49.6155	0	0	
1289	0.3775766	-50.9839	0	0	
1290	0.06062644	-50.8326	0	0	
1291	0.59527202	-48.3716	0	0	
1292	0.39517724	-47.7661	0	0	
1293	0.25656506	-47.2725	0	0	
1294	0.57228426	-46.3649	0	0	
1295	-0.10108304	-45.3218	0	0	
1296	-0.66978867	-44.39	0	0	
1297	0.68629615	-44.8984	0	0	
1298	0.22594607	-43.6774	0	0	
1299	0.74113261	-44.0599	0	0	
1300	-0.21062585	-42.8109	0	0	
1301	-0.13280046	-42.4414	0	0	
1302	0.55496587	-40.9531	0	0	
1303	-0.01693263	-40.5087	0	0	
1304	0.38579522	-41.147	0	0	
1305	0.81690695	-39.3718	0	0	
1306	NaN	NaN	NaN	NaN	
1307	NaN	NaN	NaN	NaN	
1308	NaN	NaN	NaN	NaN	
1309	NaN	NaN	NaN	NaN	
1310	NaN	NaN	NaN	NaN	
1311	NaN	NaN	NaN	NaN	
1312	NaN	NaN	NaN	NaN	
1313	NaN	NaN	NaN	NaN	
1314	NaN	NaN	NaN	NaN	
1315	NaN	NaN	NaN	NaN	
1316	NaN	NaN	NaN	NaN	
1317	NaN	NaN	NaN	NaN	
1318	NaN	NaN	NaN	NaN	
1319	NaN	NaN	NaN	NaN	
1320	NaN	NaN	NaN	NaN	
1321	NaN	NaN	NaN	NaN	
1322	NaN	NaN	NaN	NaN	
1323	NaN	NaN	NaN	NaN	
1324	NaN	NaN	NaN	NaN	
1325	NaN	NaN	NaN	NaN	
1326	NaN	NaN	NaN	NaN	
1327	NaN	NaN	NaN	NaN	
1328	NaN	NaN	NaN	NaN	
1329	NaN	NaN	NaN	NaN	
1330	NaN	NaN	NaN	NaN	
1331	NaN	NaN	NaN	NaN	
1332	NaN	NaN	NaN	NaN	
1333	NaN	NaN	NaN	NaN	
1334	NaN	NaN	NaN	NaN	
1335	NaN	NaN	NaN	NaN	
1336	NaN	NaN	NaN	NaN	
1337	NaN	NaN	NaN	NaN	
1338	NaN	NaN	NaN	NaN	
1339	NaN	NaN	NaN	NaN	
1340	NaN	NaN	NaN	NaN	
1341	NaN	NaN	NaN	NaN	
1342	NaN	NaN	NaN	NaN	
1343	NaN	NaN	NaN	NaN	
1344	NaN	NaN	NaN	NaN	
1345	NaN	NaN	NaN	NaN	
1346	NaN	NaN	NaN	NaN	
1347	NaN	NaN	NaN	NaN	
1348	NaN	NaN	NaN	NaN	
1349	NaN	NaN	NaN	NaN	
1350	NaN	NaN	NaN	NaN	
1351	NaN	NaN	NaN	NaN	
1352	NaN	NaN	NaN	NaN	
1353	NaN	NaN	NaN	NaN	
1354	NaN	NaN	NaN	NaN	
1355	NaN	NaN	NaN	NaN	
1356	NaN	NaN	NaN	NaN	
1357	NaN	NaN	NaN	NaN	
1358	NaN	NaN	NaN	NaN	
1359	NaN	NaN	NaN	NaN	
1360	NaN	NaN	NaN	NaN	
1361	NaN	NaN	NaN	NaN	
1362	NaN	NaN	NaN	NaN	
1363	NaN	NaN	NaN	NaN	
1364	NaN	NaN	NaN	NaN	
1365	NaN	NaN	NaN	NaN	
1366	NaN	NaN	NaN	NaN	
1367	NaN	NaN	NaN	NaN	
1368	NaN	NaN	NaN	NaN	
1369	NaN	NaN	NaN	NaN	
1370	NaN	NaN	NaN	NaN	
1371	NaN	NaN	NaN	NaN	
1372	NaN	NaN	NaN	NaN	
1373	NaN	NaN	NaN	NaN	
1374	NaN	NaN	NaN	NaN	
1375	NaN	NaN	NaN	NaN	
1376	NaN	NaN	NaN	NaN	
1377	NaN	NaN	NaN	NaN	
1378	NaN	NaN	NaN	NaN	
1379	NaN	NaN	NaN	NaN	
1380	NaN	NaN	NaN	NaN	
1381	NaN	NaN	NaN	NaN	
1382	NaN	NaN	NaN	NaN	
1383	NaN	NaN	NaN	NaN	
1384	NaN	NaN	NaN	NaN	
1385	NaN	NaN	NaN	NaN	
1386	NaN	NaN	NaN	NaN	
1387	NaN	NaN	NaN	NaN	
1388	NaN	NaN	NaN	NaN	
1389	NaN	NaN	NaN	NaN	
1390	NaN	NaN	NaN	NaN	
1391	NaN	NaN	NaN	NaN	
1392	NaN	NaN	NaN	NaN	
1393	NaN	NaN	NaN	NaN	
1394	NaN	NaN	NaN	NaN	
1395	NaN	NaN	NaN	NaN	
1396	NaN	NaN	NaN	NaN	
1397	NaN	NaN	NaN	NaN	
1398	NaN	NaN	NaN	NaN	
1399	NaN	NaN	NaN	NaN	
1400	NaN	NaN	NaN	NaN	
1401	NaN	NaN	NaN	NaN	
1402	NaN	NaN	NaN	NaN	
1403	NaN	NaN	NaN	NaN	
1404	NaN	NaN	NaN	NaN	
1405	NaN	NaN	NaN	NaN	
1406	NaN	NaN	NaN	NaN	
1407	NaN	NaN	NaN	NaN	
1408	NaN	NaN	NaN	NaN	
1409	NaN	NaN	NaN	NaN	
1410	NaN	NaN	NaN	NaN	
1411	NaN	NaN	NaN	NaN	
1412	NaN	NaN	NaN	NaN	
1413	NaN	NaN	NaN	NaN	
1414	NaN	NaN	NaN	NaN	
1415	NaN	NaN	NaN	NaN	
1416	NaN	NaN	NaN	NaN	
1417	NaN	NaN	NaN	NaN	
1418	NaN	NaN	NaN	NaN	
1419	NaN	NaN	NaN	NaN	
1420	NaN	NaN	NaN	NaN	
1421	NaN	NaN	NaN	NaN	
1422	NaN	NaN	NaN	NaN	
1423	NaN	NaN	NaN	NaN	
1424	NaN	NaN	NaN	NaN	
1425	NaN	NaN	NaN	NaN	
1426	NaN	NaN	NaN	NaN	
1427	NaN	NaN	NaN	NaN	
1428	NaN	NaN	NaN	NaN	
1429	NaN	NaN	NaN	NaN	
1430	NaN	NaN	NaN	NaN	
1431	NaN	NaN	NaN	NaN	
1432	NaN	NaN	NaN	NaN	
1433	NaN	NaN	NaN	NaN	
1434	NaN	NaN	NaN	NaN	
1435	NaN	NaN	NaN	NaN	
1436	NaN	NaN	NaN	NaN	
1437	NaN	NaN	NaN	NaN	
1438	NaN	NaN	NaN	NaN	
1439	NaN	NaN	NaN	NaN	
1440	NaN	NaN	NaN	NaN	
1441	NaN	NaN	NaN	NaN	
1442	NaN	NaN	NaN	NaN	
1443	NaN	NaN	NaN	NaN	
1444	NaN	NaN	NaN	NaN	
1445	NaN	NaN	NaN	NaN	
1446	NaN	NaN	NaN	NaN	
1447	NaN	NaN	NaN	NaN	
1448	NaN	NaN	NaN	NaN	
1449	NaN	NaN	NaN	NaN	
1450	NaN	NaN	NaN	NaN	
1451	NaN	NaN	NaN	NaN	
1452	0.20830145	-59.5902	0	0	
1453	-0.19902457	-56.3727	0	0	
1454	0.54801456	-55.7015	0	0	
1455	0.45764005	-56.9136	0	0	
1456	-0.37256876	-58.1132	0	0	
1457	0.53129672	-59.1652	0	0	
1458	0.20104627	-56.9208	0	0	
1459	-0.1244806	-57.9527	0	0	
1460	0.45094114	-51.0233	0	0	
1461	0.16796377	-51.8355	0	0	
1462	0.3530626	-48.8556	0	0	
1463	0.47814765	-49.3451	0	0	
1464	0.14609534	-49.876	0	0	
1465	0.18860792	-48.8013	0	0	
1466	0.18887725	-48.6175	0	0	
1467	-0.31406122	-49.1777	0	0	
1468	0.55540195	-48.5122	0	0	
1469	0.11496037	-49.6031	0	0	
1470	0.16647096	-49.6747	0	0	
1471	0.26724224	-50.0951	0	0	
1472	-0.31226796	-52.4198	0	0	
1473	0.15309474	-52.3087	0	0	
1474	1.04368956	-51.7364	1	0	
1475	0.04533303	-52.5664	0	0	
1476	-0.46677831	-53.0305	0	0	
1477	-0.07722889	-46.4197	0	0	
1478	0.40642732	-42.9906	0	0	
1479	0.68865818	-40.9372	0	0	
1480	-0.19158055	-40.5292	0	0	
1481	-0.03333175	-40.2856	0	0	
1482	0.48331307	-40.1583	0	0	
1483	0.13548343	-38.6173	0	0	
1484	0.53403064	-38.6642	0	0	
1485	NaN	-38.3731	0	0	
1486	0.04915979	-37.0958	1	0	
1487	0.55232068	-37.1298	0	0	
1488	-0.07015397	-37.6182	0	0	
1489	0.22280009	-36.4929	0	0	
1490	0.14842818	-40.1128	0	0	
1491	-0.76063696	-39.058	0	0	
1492	0.90992515	-41.085	0	0	
1493	0.82451412	-41.4368	0	0	
1494	-0.06522792	-41.7298	0	0	
1495	-0.01046909	-43.2965	0	0	
1496	0.03786552	-44.5371	0	0	
1497	0.91480937	-44.1388	0	0	
1498	-0.12854655	-44.5985	0	0	
1499	0.43715723	-44.6586	0	0	
1500	-0.26243565	-45.42	0	0	
1501	0.1899483	-43.6687	0	0	
1502	NaN	NaN	0	0	
1503	NaN	NaN	0	0	
1504	NaN	NaN	0	0	
1505	NaN	NaN	0	0	
1506	NaN	NaN	0	0	
1507	0.01743137	-34.9245	0	0	
1508	0.23509601	-22.8463	0	0	
1509	0.39723059	-18.9507	0	0	
1510	0.25357097	-19.3444	0	0	
1511	0.56505887	-19.0118	0	0	
1512	NaN	-18.7402	0	0	
1513	0.27850692	-21.4783	0	0	
1514	0.23550282	-22.1473	0	0	
1515	-0.2615929	-22.4199	0	0	
1516	0.50884868	-23.6335	0	0	
1517	0.66268604	-23.6223	0	0	
1518	0.30297958	-24.9217	0	0	
1519	-0.63380888	-23.4324	0	0	
1520	-0.77673111	-24.5873	0	0	
1521	0.81174938	-25.8321	0	0	
1522	1.77725008	-24.4118	1	0	
1523	-0.78335156	-24.3227	0	0	
1524	0.26861548	-11.5918	0	0	
1525	0.5646921	-8.37586	0	0	
1526	-0.06106128	-8.36514	0	0	
1527	0.21472947	-8.43822	0	0	
1528	0.22766536	-7.80416	0	0	
1529	0.15819068	-7.41791	0	0	
1530	0.07022172	-7.39801	0	0	
1531	0.27774672	-8.01481	0	0	
1532	0.0155296	-8.23558	0	0	
1533	0.95918344	-8.87733	0	0	
1534	0.47608072	-8.80031	0	0	
1535	0.40300488	-11.4567	0	0	
1536	-0.48835755	-14.7688	0	0	
1537	-0.02108125	-15.5362	0	0	
1538	1.93148899	-25.1472	1	0	
1539	-0.61768303	-31.1522	0	0	
1540	0.20221065	-27.0145	0	0	
